date,Mkt,SMB,HML,UMD,RF
1946-04-24,-0.749,-0.19,-0.28,0.1,0.001
1946-04-25,-0.549,0.13,-0.11,0.31,0.001
1946-04-26,0.231,0.21,0.51,0.54,0.001
1946-04-27,0.651,0.17,0.4,0.26,0.001
1946-04-29,0.101,0.18,0.01,0.25,0.001
1946-04-30,0.281,0.13,0.05,-0.23,0.001
1946-05-01,-0.229,-0.11,0.17,-0.02,0.001
1946-05-02,-0.379,0.22,-0.22,-0.07,0.001
1946-05-03,-0.779,-0.1,-0.22,-0.19,0.001
1946-05-04,-0.389,-0.25,-0.07,-0.38,0.001
1946-05-06,-0.689,-0.33,0.39,-0.18,0.001
1946-05-07,1.501,0.56,0.53,0.9,0.001
1946-05-08,0.121,0.31,-0.27,0.87,0.001
1946-05-09,0.131,0.53,0.32,0.88,0.001
1946-05-10,1.521,0.74,0.64,0.5,0.001
1946-05-11,0.501,-0.08,-0.32,0.04,0.001
1946-05-13,-0.119,0.15,-0.37,0.0,0.001
1946-05-14,-0.239,-0.1,-0.04,-0.49,0.001
1946-05-15,-0.609,-0.32,0.23,0.05,0.001
1946-05-16,0.541,0.06,-0.03,-0.06,0.001
1946-05-17,-0.059,0.29,-0.62,-0.2,0.001
1946-05-18,-0.429,-0.15,-0.23,-0.01,0.001
1946-05-20,0.711,-0.12,0.31,0.16,0.001
1946-05-21,0.291,0.18,0.47,-0.12,0.001
1946-05-22,0.481,0.02,0.48,0.09,0.001
1946-05-23,-0.069,0.03,-0.03,-0.08,0.001
1946-05-24,-0.019,0.0,-0.07,-0.28,0.001
1946-05-27,0.881,0.2,0.05,-0.14,0.001
1946-05-28,1.1409999999999998,0.04,0.29,-0.72,0.001
1946-05-29,0.181,-0.12,-0.29,-0.8,0.001
1946-05-31,-0.059,-0.23,-0.01,-0.35,0.001
1946-06-03,-0.569,-0.04,-0.15,0.07,0.001
1946-06-04,-0.569,-0.29,-0.2,-0.19,0.001
1946-06-05,-0.609,-0.14,-0.16,-0.48,0.001
1946-06-06,-0.019,-0.26,0.08,-0.1,0.001
1946-06-07,0.131,0.08,-0.11,0.1,0.001
1946-06-10,0.181,0.31,0.15,-0.01,0.001
1946-06-11,-0.909,0.14,-0.11,-0.31,0.001
1946-06-12,0.081,-0.41,0.21,-0.55,0.001
1946-06-13,0.571,-0.09,0.13,-0.32,0.001
1946-06-14,-0.139,0.15,-0.06,0.11,0.001
1946-06-17,0.081,0.0,0.32,-0.32,0.001
1946-06-18,-1.5690000000000002,-0.32,-0.46,-0.86,0.001
1946-06-19,-0.619,-0.3,0.26,-0.35,0.001
1946-06-20,-2.059,-0.16,-0.47,-0.75,0.001
1946-06-21,0.791,-0.08,-0.21,0.39,0.001
1946-06-24,0.341,-0.11,0.18,0.32,0.001
1946-06-25,-0.639,-0.12,-0.57,-0.11,0.001
1946-06-26,-0.359,-0.71,-0.03,-0.41,0.001
1946-06-27,1.771,0.54,0.52,1.04,0.001
1946-06-28,0.241,0.21,0.09,0.31,0.001
1946-07-01,0.681,0.08,-0.05,0.59,0.001
1946-07-02,-0.229,-0.5,0.09,-0.25,0.001
1946-07-03,-0.109,-0.04,0.24,-0.17,0.001
1946-07-05,-0.169,-0.03,-0.27,-0.08,0.001
1946-07-08,-0.249,-0.14,0.17,-0.06,0.001
1946-07-09,0.371,-0.14,0.01,0.25,0.001
1946-07-10,0.271,-0.01,0.1,0.72,0.001
1946-07-11,-0.479,-0.09,-0.23,-0.18,0.001
1946-07-12,-0.849,-0.43,-0.22,-0.44,0.001
1946-07-15,-1.749,-0.66,0.07,-0.8,0.001
1946-07-16,-0.199,-0.35,0.47,-0.39,0.001
1946-07-17,0.501,0.31,0.14,0.14,0.001
1946-07-18,-0.049,0.38,-0.28,0.36,0.001
1946-07-19,-0.399,-0.25,-0.13,0.04,0.001
1946-07-22,-0.389,-0.36,-0.46,-0.56,0.001
1946-07-23,-2.9890000000000003,-0.93,-0.28,-1.45,0.001
1946-07-24,0.021,-0.12,0.3,0.28,0.001
1946-07-25,0.711,0.46,0.26,0.5,0.001
1946-07-26,0.591,0.32,0.34,0.43,0.001
1946-07-29,0.401,0.03,0.22,0.6,0.001
1946-07-30,0.601,0.05,-0.32,0.3,0.001
1946-07-31,1.091,0.48,-0.11,0.18,0.001
1946-08-01,0.501,0.02,0.08,0.39,0.001
1946-08-02,0.091,-0.04,-0.12,-0.07,0.001
1946-08-05,-0.499,0.23,0.22,-0.08,0.001
1946-08-06,-0.349,-0.14,0.05,-0.3,0.001
1946-08-07,0.841,-0.03,0.26,0.44,0.001
1946-08-08,0.501,-0.17,0.08,0.31,0.001
1946-08-09,-0.249,0.03,-0.03,0.17,0.001
1946-08-12,0.131,-0.11,-0.08,0.11,0.001
1946-08-13,0.621,-0.3,0.09,-0.07,0.001
1946-08-14,-0.049,-0.13,-0.07,0.01,0.001
1946-08-15,-0.959,-0.01,-0.24,-0.1,0.001
1946-08-16,-0.809,-0.27,0.44,0.0,0.001
1946-08-19,-0.269,-0.07,0.29,-0.25,0.001
1946-08-20,0.611,0.11,-0.02,0.33,0.001
1946-08-21,-0.779,0.06,-0.19,0.08,0.001
1946-08-22,-1.5990000000000002,-0.9,-0.39,-0.35,0.001
1946-08-23,0.581,0.36,0.07,0.1,0.001
1946-08-26,-0.569,0.02,-0.32,-0.38,0.001
1946-08-27,-3.299,-1.35,0.1,-0.8,0.001
1946-08-28,-0.949,-0.03,0.1,0.38,0.001
1946-08-29,0.371,0.83,0.05,0.42,0.001
1946-08-30,-0.479,-0.01,0.3,0.12,0.001
1946-09-03,-6.899,-1.74,-0.91,-0.73,0.001
1946-09-04,-0.759,-1.05,-0.27,0.27,0.001
1946-09-05,3.491,0.89,0.2,0.28,0.001
1946-09-06,-1.0890000000000002,0.18,-0.19,-0.12,0.001
1946-09-09,-5.289,-1.78,-0.67,-1.14,0.001
1946-09-10,-2.519,-0.58,-0.31,0.17,0.001
1946-09-11,2.951,-0.05,0.37,0.6,0.001
1946-09-12,0.121,0.45,0.49,0.53,0.001
1946-09-13,1.851,0.38,-0.12,0.47,0.001
1946-09-16,0.751,0.55,0.35,0.47,0.001
1946-09-17,-0.679,-0.31,-0.06,0.16,0.001
1946-09-18,-3.189,-1.43,-0.56,-0.9,0.001
1946-09-19,-2.9090000000000003,-0.68,-0.87,-0.12,0.001
1946-09-20,2.371,-0.02,0.31,0.65,0.001
1946-09-23,-1.5990000000000002,0.86,0.13,0.61,0.001
1946-09-24,1.7209999999999999,-0.98,0.36,0.34,0.001
1946-09-25,2.381,0.94,-0.12,0.54,0.001
1946-09-26,1.091,-0.05,0.32,-0.32,0.001
1946-09-27,-0.689,0.13,-0.03,0.83,0.001
1946-09-30,-1.0790000000000002,-0.34,-0.4,0.15,0.001
1946-10-01,-0.319,0.05,0.07,0.38,0.001
1946-10-02,0.951,-0.14,-0.02,0.2,0.001
1946-10-03,-0.439,-0.35,-0.15,0.35,0.001
1946-10-04,-1.1190000000000002,0.08,0.19,0.48,0.001
1946-10-05,-0.659,0.31,-0.03,0.18,0.001
1946-10-07,-0.099,-0.46,0.48,0.22,0.001
1946-10-08,-1.0890000000000002,0.36,-0.16,0.63,0.001
1946-10-09,-2.859,-1.02,-0.11,0.22,0.001
1946-10-10,1.2309999999999999,-0.57,0.71,-0.62,0.001
1946-10-11,2.0709999999999997,0.65,0.36,-0.31,0.001
1946-10-14,0.951,0.24,-0.24,0.16,0.001
1946-10-15,3.8409999999999997,0.63,0.47,-1.86,0.001
1946-10-16,-0.219,1.1,-0.21,0.29,0.001
1946-10-17,-1.749,-0.69,-0.3,0.81,0.001
1946-10-18,-0.249,-0.08,0.3,0.24,0.001
1946-10-19,-0.159,-0.02,0.22,0.37,0.001
1946-10-21,0.251,-0.08,0.37,0.19,0.001
1946-10-22,-0.599,-0.04,0.15,0.9,0.001
1946-10-23,-0.909,-0.23,-0.18,0.17,0.001
1946-10-24,0.111,0.22,0.6,-0.68,0.001
1946-10-25,-0.499,-0.15,0.34,0.3,0.001
1946-10-26,-0.079,0.29,-0.18,0.04,0.001
1946-10-28,-1.749,0.12,-0.43,0.37,0.001
1946-10-29,-0.909,-0.26,0.11,0.04,0.001
1946-10-30,-0.059,-0.56,0.6,-0.73,0.001
1946-10-31,3.231,0.79,0.58,-2.51,0.001
1946-11-01,1.851,1.0,0.1,-1.38,0.001
1946-11-02,0.621,0.02,0.17,-0.67,0.001
1946-11-04,0.761,0.01,-0.2,-0.38,0.001
1946-11-06,-3.709,0.24,-0.73,3.2,0.001
1946-11-07,0.441,-0.57,0.54,-0.58,0.001
1946-11-08,0.581,-0.08,0.62,0.0,0.001
1946-11-09,0.981,0.29,0.56,-1.3,0.001
1946-11-12,-0.449,0.23,-0.8,0.85,0.001
1946-11-13,-0.789,-0.61,0.57,0.36,0.001
1946-11-14,0.551,0.1,0.04,-0.37,0.001
1946-11-15,-0.929,-0.07,-0.09,0.64,0.001
1946-11-16,-0.079,-0.07,0.05,0.06,0.001
1946-11-18,-0.919,-0.23,-0.23,0.68,0.001
1946-11-19,-0.419,-0.4,0.09,-0.06,0.001
1946-11-20,-0.669,-0.21,0.09,0.95,0.001
1946-11-21,-1.739,-0.46,-0.32,1.16,0.001
1946-11-22,-0.509,-0.01,0.39,-0.17,0.001
1946-11-23,1.611,0.37,0.21,-1.5,0.001
1946-11-25,-0.289,-0.14,0.27,1.41,0.001
1946-11-26,1.281,-0.14,0.31,-0.69,0.001
1946-11-27,0.891,0.18,-0.2,-0.51,0.001
1946-11-29,1.021,-0.18,0.27,-0.49,0.001
1946-11-30,0.07100000000000001,0.37,-0.13,0.43,0.001
1946-12-02,-1.5390000000000001,-0.2,-0.25,1.16,0.001
1946-12-03,0.381,-0.27,0.31,-0.42,0.001
1946-12-04,1.761,0.17,-0.21,-1.06,0.001
1946-12-05,-0.549,-0.28,-0.03,1.01,0.001
1946-12-06,0.441,0.12,-0.11,0.0,0.001
1946-12-07,0.811,0.99,0.35,-0.98,0.001
1946-12-09,3.1109999999999998,-0.29,-0.31,-2.87,0.001
1946-12-10,-0.049,0.15,-0.28,0.34,0.001
1946-12-11,0.151,-0.44,-0.03,0.44,0.001
1946-12-12,-1.149,-0.02,-0.28,1.1,0.001
1946-12-13,0.161,-0.45,0.31,0.44,0.001
1946-12-14,0.581,0.18,-0.09,-0.48,0.001
1946-12-16,-0.079,0.3,-0.15,0.72,0.001
1946-12-17,-0.409,0.1,-0.06,0.44,0.001
1946-12-18,0.231,-0.53,-0.02,-0.42,0.001
1946-12-19,1.4709999999999999,0.68,-0.2,-1.24,0.001
1946-12-20,0.301,0.55,-0.24,-1.06,0.001
1946-12-21,0.211,0.13,0.18,-0.14,0.001
1946-12-23,-0.749,0.04,-0.08,1.16,0.001
1946-12-24,-0.159,-0.05,0.19,0.33,0.001
1946-12-26,-0.789,-0.09,-0.14,1.04,0.001
1946-12-27,-0.149,-0.55,-0.12,0.84,0.001
1946-12-28,0.381,0.22,0.05,-0.32,0.001
1946-12-30,-0.139,-0.26,-0.1,1.14,0.001
1946-12-31,0.751,-0.12,-0.03,-0.04,0.001
1947-01-02,-0.579,0.59,0.07,0.23,0.001
1947-01-03,0.14100000000000001,-0.45,-0.63,-1.8,0.001
1947-01-04,0.281,0.58,0.06,-0.29,0.001
1947-01-06,0.841,0.23,-0.07,-0.96,0.001
1947-01-07,-0.719,-0.35,0.02,1.08,0.001
1947-01-08,0.171,-0.24,-0.21,-0.7,0.001
1947-01-09,0.211,0.31,-0.16,-0.07,0.001
1947-01-10,-1.209,-0.5,0.01,1.03,0.001
1947-01-11,-1.2990000000000002,-0.11,-0.1,0.25,0.001
1947-01-13,-1.6190000000000002,-0.78,-0.03,0.63,0.001
1947-01-14,0.321,0.07,0.07,-0.52,0.001
1947-01-15,-0.519,0.13,0.0,0.31,0.001
1947-01-16,-0.089,-0.52,0.15,-0.44,0.001
1947-01-17,1.7009999999999998,0.53,0.16,-1.69,0.001
1947-01-18,1.071,0.99,-0.36,-0.2,0.001
1947-01-20,-1.0990000000000002,-0.02,0.24,0.73,0.001
1947-01-21,-0.329,-0.21,-0.04,0.21,0.001
1947-01-22,0.291,0.16,0.21,-0.39,0.001
1947-01-23,0.811,0.33,-0.07,-1.12,0.001
1947-01-24,0.281,0.42,0.07,-0.06,0.001
1947-01-25,-0.039,0.14,-0.42,0.14,0.001
1947-01-27,0.701,-0.4,-0.06,-1.27,0.001
1947-01-28,0.661,0.34,0.02,-0.51,0.001
1947-01-29,1.1609999999999998,0.29,0.33,-1.09,0.001
1947-01-30,-0.169,0.35,-0.05,0.13,0.001
1947-01-31,0.371,0.32,0.08,-0.4,0.001
1947-02-01,0.591,0.38,0.69,-0.9,0.001
1947-02-03,0.311,0.04,0.24,-0.23,0.001
1947-02-04,0.091,-0.23,-0.62,-0.3,0.001
1947-02-05,0.241,-0.2,-0.35,-0.06,0.001
1947-02-06,-0.179,-0.06,-0.14,-0.03,0.001
1947-02-07,1.4209999999999998,0.35,0.95,-1.92,0.001
1947-02-08,0.371,0.26,-0.26,-0.42,0.001
1947-02-10,-0.699,0.05,-0.65,1.21,0.001
1947-02-11,0.451,0.23,-0.02,-1.07,0.001
1947-02-13,-1.0290000000000001,0.06,0.13,1.36,0.001
1947-02-14,-0.189,0.05,0.14,0.02,0.001
1947-02-15,-0.009000000000000001,0.24,-0.2,-0.27,0.001
1947-02-17,0.151,-0.1,0.04,-0.09,0.001
1947-02-18,-0.139,-0.03,0.2,0.42,0.001
1947-02-19,-0.779,-0.27,-0.15,0.3,0.001
1947-02-20,0.211,-0.1,0.15,-0.3,0.001
1947-02-21,0.371,0.27,0.01,-0.38,0.001
1947-02-24,-0.679,-0.06,0.1,1.01,0.001
1947-02-25,-1.3390000000000002,-0.83,-0.1,1.22,0.001
1947-02-26,-1.129,-0.22,-0.1,0.59,0.001
1947-02-27,1.2309999999999999,0.61,0.07,-1.02,0.001
1947-02-28,-0.369,0.29,0.03,0.3,0.001
1947-03-01,0.041,-0.04,-0.02,0.37,0.001
1947-03-03,-0.359,-0.22,0.0,0.6,0.001
1947-03-04,-0.049,0.03,0.36,-0.28,0.001
1947-03-05,1.111,0.07,0.11,-1.09,0.001
1947-03-06,0.411,-0.11,0.03,0.42,0.001
1947-03-07,-2.9490000000000003,-0.26,-0.25,1.49,0.001
1947-03-08,-0.509,-0.43,0.0,0.15,0.001
1947-03-10,-0.439,0.05,-0.06,0.31,0.001
1947-03-11,-0.919,-0.5,0.21,0.45,0.001
1947-03-12,0.731,0.11,0.33,-0.83,0.001
1947-03-13,-0.039,0.22,-0.05,0.57,0.001
1947-03-14,-1.179,-0.55,0.11,0.44,0.001
1947-03-15,-0.119,0.0,-0.14,-0.08,0.001
1947-03-17,0.341,-0.07,-0.15,-0.15,0.001
1947-03-18,0.941,-0.24,0.16,-0.23,0.001
1947-03-19,0.541,0.2,-0.1,-0.04,0.001
1947-03-20,-0.219,-0.26,-0.08,0.39,0.001
1947-03-21,0.921,-0.43,0.1,-0.36,0.001
1947-03-22,0.241,0.24,0.02,-0.08,0.001
1947-03-24,-0.649,0.16,-0.13,0.49,0.001
1947-03-25,-0.659,-0.13,0.02,0.64,0.001
1947-03-26,1.111,-0.28,0.15,-0.6,0.001
1947-03-27,1.321,0.54,0.07,-0.78,0.001
1947-03-28,-0.269,0.32,-0.02,0.24,0.001
1947-03-29,-0.209,0.07,-0.06,0.17,0.001
1947-03-31,-0.709,-0.08,0.01,0.77,0.001
1947-04-01,0.111,-0.32,0.28,-0.14,0.001
1947-04-02,0.041,0.05,-0.05,-0.01,0.001
1947-04-03,-0.329,-0.19,-0.06,0.26,0.001
1947-04-05,-0.028999999999999998,0.0,0.35,0.32,0.001
1947-04-07,-0.899,-0.31,-0.16,0.79,0.001
1947-04-08,-1.229,-0.32,-0.42,0.77,0.001
1947-04-09,-0.099,-0.08,0.01,0.17,0.001
1947-04-10,0.14100000000000001,0.15,0.14,-0.39,0.001
1947-04-11,-0.669,-0.44,-0.47,0.52,0.001
1947-04-12,-1.0690000000000002,-0.37,0.12,0.72,0.001
1947-04-14,-2.9490000000000003,-1.33,-0.15,2.31,0.001
1947-04-15,-0.028999999999999998,-0.42,0.11,-0.35,0.001
1947-04-16,0.961,0.4,-0.03,-1.0,0.001
1947-04-17,0.111,0.26,-0.05,0.23,0.001
1947-04-18,-1.199,-0.62,-0.15,1.55,0.001
1947-04-19,1.111,-0.5,0.38,-1.05,0.001
1947-04-21,0.791,0.93,0.46,-0.59,0.001
1947-04-22,0.581,-0.25,-0.14,-0.34,0.001
1947-04-23,0.091,0.26,0.2,0.45,0.001
1947-04-24,-0.549,-0.36,0.16,0.87,0.001
1947-04-25,-0.829,-0.24,0.21,0.62,0.001
1947-04-26,0.101,-0.13,-0.15,0.03,0.001
1947-04-28,-0.049,0.12,0.08,0.38,0.001
1947-04-29,-0.149,-0.55,0.24,0.2,0.001
1947-04-30,1.2409999999999999,0.11,0.02,-0.5,0.001
1947-05-01,0.851,0.06,0.13,-0.38,0.001
1947-05-02,0.481,0.09,-0.53,0.0,0.001
1947-05-03,0.211,-0.2,-0.11,0.13,0.001
1947-05-05,0.021,-0.05,0.05,0.57,0.001
1947-05-06,-0.999,-0.46,0.03,1.15,0.001
1947-05-07,-0.059,-0.67,0.13,0.33,0.001
1947-05-08,-0.489,0.02,-0.05,0.58,0.001
1947-05-09,-0.189,-0.62,0.09,0.26,0.001
1947-05-10,0.201,0.08,0.13,-0.01,0.001
1947-05-12,-1.0890000000000002,-0.16,-0.08,1.1,0.001
1947-05-13,-1.709,-0.59,-0.33,1.58,0.001
1947-05-14,-0.469,-0.38,0.12,0.79,0.001
1947-05-15,0.751,0.19,-0.25,-0.57,0.001
1947-05-16,-1.979,-0.9,-0.04,2.08,0.001
1947-05-17,-1.469,-0.39,-0.6,1.16,0.001
1947-05-19,0.051000000000000004,-0.74,0.25,-0.67,0.001
1947-05-20,0.521,0.51,-0.34,-1.07,0.001
1947-05-21,1.4409999999999998,-0.31,0.42,-1.07,0.001
1947-05-22,0.961,1.04,0.44,-0.83,0.001
1947-05-23,0.391,0.19,0.06,-0.34,0.001
1947-05-24,0.001,-0.14,0.32,-0.12,0.001
1947-05-26,-0.549,0.11,-0.33,0.96,0.001
1947-05-27,-0.109,-0.44,0.41,0.67,0.001
1947-05-28,1.611,0.23,0.5,-1.33,0.001
1947-05-29,0.791,0.28,-0.01,-0.59,0.001
1947-06-02,-0.979,-0.3,0.2,1.19,0.001
1947-06-03,1.031,-0.22,-0.32,-0.57,0.001
1947-06-04,-0.339,0.06,0.05,0.93,0.001
1947-06-05,-0.019,-0.27,-0.08,0.68,0.001
1947-06-06,0.521,-0.08,0.07,-0.41,0.001
1947-06-09,-0.359,-0.04,-0.21,0.71,0.001
1947-06-10,0.681,-0.52,0.01,-0.48,0.001
1947-06-11,2.291,0.68,0.49,-2.85,0.001
1947-06-12,-0.149,0.49,-0.45,0.28,0.001
1947-06-13,1.021,0.06,-0.21,-1.0,0.001
1947-06-16,0.001,-0.02,-0.15,0.43,0.001
1947-06-17,-0.269,-0.09,-0.18,0.21,0.001
1947-06-18,-0.059,0.08,-0.04,-0.24,0.001
1947-06-19,1.001,0.07,0.09,-0.45,0.001
1947-06-20,0.501,0.48,0.39,-1.31,0.001
1947-06-23,0.541,0.22,-0.32,-0.78,0.001
1947-06-24,-1.7590000000000001,0.11,-0.19,1.89,0.001
1947-06-25,0.711,-0.82,0.13,-0.47,0.001
1947-06-26,0.441,-0.07,0.41,0.14,0.001
1947-06-27,0.051000000000000004,0.06,0.05,0.41,0.001
1947-06-30,0.391,-0.15,-0.3,0.51,0.001
1947-07-01,1.4709999999999999,-0.09,1.0,-1.4,0.001
1947-07-02,0.171,0.83,0.2,-0.69,0.001
1947-07-03,1.081,0.23,0.63,-1.66,0.001
1947-07-07,0.261,0.28,-0.18,-0.71,0.001
1947-07-08,0.411,0.63,0.14,-0.95,0.001
1947-07-09,-0.679,0.08,-0.27,0.35,0.001
1947-07-10,0.781,-0.06,0.48,-0.69,0.001
1947-07-11,1.1409999999999998,0.45,0.34,-1.21,0.001
1947-07-14,0.781,0.63,0.21,-1.24,0.001
1947-07-15,-0.159,-0.12,-0.18,0.14,0.001
1947-07-16,-0.119,0.0,-0.16,0.3,0.001
1947-07-17,-0.669,0.02,0.07,0.87,0.001
1947-07-18,0.211,-0.48,-0.05,0.67,0.001
1947-07-21,-0.159,0.0,0.47,0.36,0.001
1947-07-22,0.091,-0.14,0.18,0.43,0.001
1947-07-23,0.691,0.14,0.33,0.08,0.001
1947-07-24,1.051,0.14,0.7,0.07,0.001
1947-07-25,-0.079,0.29,-0.16,0.04,0.001
1947-07-28,-0.759,-0.12,-0.51,0.79,0.001
1947-07-29,-2.029,-0.78,-0.87,0.9,0.001
1947-07-30,-0.649,-0.6,-0.25,0.96,0.001
1947-07-31,1.321,0.13,0.63,-0.54,0.001
1947-08-01,0.241,-0.16,-0.13,0.52,0.001
1947-08-04,-1.0390000000000001,-0.18,-0.47,0.51,0.001
1947-08-05,0.261,-0.03,0.19,0.17,0.001
1947-08-06,-0.379,-0.12,-0.2,0.18,0.001
1947-08-07,0.121,-0.43,0.25,0.38,0.001
1947-08-08,-1.0690000000000002,0.04,-0.53,-0.13,0.001
1947-08-11,-0.509,0.03,0.24,0.04,0.001
1947-08-12,0.851,0.5,0.63,-0.24,0.001
1947-08-13,-0.069,0.23,-0.33,0.04,0.001
1947-08-14,0.201,-0.01,0.55,0.11,0.001
1947-08-15,0.821,0.06,0.58,0.01,0.001
1947-08-18,-0.259,0.19,-0.01,0.27,0.001
1947-08-19,-0.299,-0.17,-0.29,0.25,0.001
1947-08-20,-0.429,-0.06,-0.27,0.06,0.001
1947-08-21,0.291,-0.06,0.02,0.01,0.001
1947-08-22,0.221,-0.02,0.16,0.11,0.001
1947-08-25,-1.489,-0.07,-0.54,-0.27,0.001
1947-08-26,0.031,-0.01,0.38,-0.1,0.001
1947-08-27,0.171,0.31,-0.23,-0.09,0.001
1947-08-28,-0.069,0.38,0.1,-0.36,0.001
1947-08-29,0.701,-0.1,0.12,0.0,0.001
1947-09-02,0.503,0.03,0.05,0.08,0.003
1947-09-03,-0.097,0.44,0.11,-0.01,0.003
1947-09-04,-1.2970000000000002,-0.18,-0.93,-0.02,0.003
1947-09-05,-0.207,-0.1,0.42,-0.18,0.003
1947-09-08,-1.3370000000000002,0.26,-0.7,0.2,0.003
1947-09-09,0.163,-0.15,0.69,-0.08,0.003
1947-09-10,0.903,-0.02,0.44,-0.43,0.003
1947-09-11,0.373,0.42,-0.06,0.1,0.003
1947-09-12,-0.277,0.11,-0.36,0.49,0.003
1947-09-15,-0.397,0.0,0.1,0.08,0.003
1947-09-16,0.823,-0.01,0.78,0.11,0.003
1947-09-17,1.4329999999999998,0.62,0.48,-0.14,0.003
1947-09-18,-0.297,0.24,-0.53,0.04,0.003
1947-09-19,-0.197,-0.11,-0.24,-0.01,0.003
1947-09-22,-0.127,-0.07,0.24,0.18,0.003
1947-09-23,-1.2670000000000001,0.24,-0.45,-0.01,0.003
1947-09-24,0.263,0.04,0.61,-0.12,0.003
1947-09-25,-0.557,0.14,-0.13,0.45,0.003
1947-09-26,-0.137,-0.01,0.0,0.16,0.003
1947-09-29,0.443,-0.31,0.46,-0.03,0.003
1947-09-30,0.863,0.04,0.42,-0.24,0.003
1947-10-01,0.492,0.49,0.42,-0.14,0.002
1947-10-02,0.002,-0.03,-0.07,0.26,0.002
1947-10-03,0.672,0.37,0.4,-0.3,0.002
1947-10-04,0.182,0.2,0.2,-0.4,0.002
1947-10-06,0.07200000000000001,0.03,-0.28,0.26,0.002
1947-10-07,-0.018000000000000002,0.1,-0.04,0.1,0.002
1947-10-08,-0.548,0.33,-0.39,0.11,0.002
1947-10-09,0.472,-0.2,0.37,0.06,0.002
1947-10-10,0.322,0.61,0.05,-0.19,0.002
1947-10-11,0.14200000000000002,0.54,0.37,-0.35,0.002
1947-10-14,1.382,0.15,0.63,-0.14,0.002
1947-10-15,0.362,0.31,-0.35,-0.72,0.002
1947-10-16,0.082,-0.02,-0.2,0.01,0.002
1947-10-17,0.112,-0.38,-0.07,0.45,0.002
1947-10-18,0.442,-0.38,0.34,0.33,0.002
1947-10-20,0.702,0.16,0.51,-0.27,0.002
1947-10-21,-0.138,-0.2,-0.12,0.08,0.002
1947-10-22,-0.258,0.18,-0.08,0.26,0.002
1947-10-23,0.122,-0.08,-0.01,-0.11,0.002
1947-10-24,-1.298,-0.41,-0.8,0.36,0.002
1947-10-25,0.14200000000000002,0.0,0.18,0.09,0.002
1947-10-27,0.022,-0.3,0.1,0.16,0.002
1947-10-28,0.07200000000000001,-0.08,-0.08,0.66,0.002
1947-10-29,-0.408,-0.28,-0.48,0.17,0.002
1947-10-30,-1.238,-0.79,-0.5,0.04,0.002
1947-10-31,0.642,0.23,0.05,0.46,0.002
1947-11-01,0.223,0.01,0.03,0.18,0.003
1947-11-03,-0.137,-0.2,0.03,0.07,0.003
1947-11-05,-0.567,-0.23,-0.39,0.42,0.003
1947-11-06,0.053000000000000005,-0.35,-0.08,0.39,0.003
1947-11-07,-0.197,0.18,0.04,0.35,0.003
1947-11-08,0.033,-0.01,-0.01,-0.04,0.003
1947-11-10,0.353,-0.27,0.21,0.09,0.003
1947-11-12,-0.207,-0.12,0.07,0.51,0.003
1947-11-13,-0.637,-0.07,-0.36,0.1,0.003
1947-11-14,0.043000000000000003,-0.11,0.36,0.21,0.003
1947-11-15,0.14300000000000002,-0.07,0.14,0.02,0.003
1947-11-17,-0.067,-0.34,0.32,0.32,0.003
1947-11-18,0.763,0.45,0.68,0.27,0.003
1947-11-19,0.313,0.39,0.04,0.23,0.003
1947-11-20,0.343,-0.49,0.26,0.47,0.003
1947-11-21,-0.337,0.31,0.03,-0.09,0.003
1947-11-22,-0.097,0.08,-0.3,-0.26,0.003
1947-11-24,-0.507,-0.08,-0.17,0.34,0.003
1947-11-25,-0.297,-0.34,0.21,0.38,0.003
1947-11-26,-0.147,-0.05,0.2,0.16,0.003
1947-11-28,-0.867,-0.28,-0.06,0.22,0.003
1947-11-29,-0.147,-0.19,-0.11,-0.42,0.003
1947-12-01,0.553,-0.23,0.23,0.41,0.003
1947-12-02,0.223,-0.21,0.36,0.2,0.003
1947-12-03,-0.737,-0.14,-0.22,0.01,0.003
1947-12-04,-0.577,-0.16,0.0,0.4,0.003
1947-12-05,-1.397,-0.06,-0.3,-0.27,0.003
1947-12-06,0.023,0.15,0.28,-0.19,0.003
1947-12-08,0.793,-0.09,0.59,0.61,0.003
1947-12-09,0.453,0.13,0.49,0.37,0.003
1947-12-10,0.233,0.22,0.04,-0.01,0.003
1947-12-11,0.14300000000000002,-0.48,-0.07,0.24,0.003
1947-12-12,0.653,0.14,0.44,0.1,0.003
1947-12-13,0.643,0.16,0.63,-0.68,0.003
1947-12-15,0.573,0.21,0.55,-0.12,0.003
1947-12-16,-0.107,-0.46,0.03,0.16,0.003
1947-12-17,0.333,0.05,0.61,-0.16,0.003
1947-12-18,-0.077,-0.14,0.04,0.0,0.003
1947-12-19,0.393,0.01,0.03,-0.23,0.003
1947-12-20,0.833,-0.02,0.66,-0.23,0.003
1947-12-22,-0.217,0.0,-0.07,0.59,0.003
1947-12-23,0.333,-0.48,0.47,0.66,0.003
1947-12-24,-0.067,0.08,-0.2,0.1,0.003
1947-12-26,-0.747,-0.55,-0.35,0.76,0.003
1947-12-27,-0.157,-0.05,-0.24,-0.15,0.003
1947-12-29,-0.407,-0.4,-0.29,0.97,0.003
1947-12-30,0.883,-0.12,0.21,-0.47,0.003
1947-12-31,0.513,0.05,-0.27,-0.02,0.003
1948-01-02,0.413,0.63,0.83,-2.28,0.003
